order,pet_id,name,status,note
797,5028,圣水迪莫,RocoData??,source=PETBASE_CONF; desc=身体中蕴含着水之魔法的力量。有着水一样的澎湃，无论什么情况下都会守护同伴。
798,5029,千棘海针,RocoData??,source=PETBASE_CONF; desc=有少量报告称见到过如此奇异的精灵。似乎看一眼都会感觉到刺痛。身形大过铠甲，尖刺利过刀刃。已经无法找到虫体本身。它们再也不用担心保护自己的问题了，反而是别的生物?
799,5030,霜翼领主,RocoData??,source=PETBASE_CONF; desc=传说霜翼领主会在冬季的末尾巡视领地，当它最后一次掠过雪线，天空便不再下雪——所有雪花都被它收进了冰蓝色的羽翼。只需一次振翅，零下五十度的寒潮便顺着羽脉倾泻，瞬?
800,5031,霜翼领主,RocoData??,source=PETBASE_CONF; desc=传说霜翼领主会在冬季的末尾巡视领地，当它最后一次掠过雪线，天空便不再下雪——所有雪花都被它收进了冰蓝色的羽翼。只需一次振翅，零下五十度的寒潮便顺着羽脉倾泻，瞬?
801,5032,霜翼领主,RocoData??,source=PETBASE_CONF; desc=传说霜翼领主会在冬季的末尾巡视领地，当它最后一次掠过雪线，天空便不再下雪——所有雪花都被它收进了冰蓝色的羽翼。只需一次振翅，零下五十度的寒潮便顺着羽脉倾泻，瞬?
802,5033,蹦蹦果,RocoData??,source=PETBASE_CONF; desc=在阳光的持续倾泻下，它终于结出了鲜艳的果实，它把一生的光热封存在果实里，白天越长，果肉越甜，鳞片般的果皮微微翘起，像披了层带刺的轻甲。它还是爱蹦，但是每次起跳?
803,5034,蹦蹦果,RocoData??,source=PETBASE_CONF; desc=在阳光的持续倾泻下，它终于结出了鲜艳的果实，它把一生的光热封存在果实里，白天越长，果肉越甜，鳞片般的果皮微微翘起，像披了层带刺的轻甲。它还是爱蹦，但是每次起跳?
804,5035,蹦蹦果,RocoData??,source=PETBASE_CONF; desc=在阳光的持续倾泻下，它终于结出了鲜艳的果实，它把一生的光热封存在果实里，白天越长，果肉越甜，鳞片般的果皮微微翘起，像披了层带刺的轻甲。它还是爱蹦，但是每次起跳?
805,5036,鸭吉吉国王,RocoData??,source=PETBASE_CONF; desc=啪嗒啪嗒，鸭吉吉国王来了。那边的，别看怀表了，让时间听国王的；这边的毛太蓬松了，站紧实一点，别挡着国王的道了。嗯？还有你，既然来了我们鸭吉吉王国，记得要给过路?
806,5037,鸭吉吉国王,RocoData??,source=PETBASE_CONF; desc=啪嗒啪嗒，鸭吉吉国王来了。那边的，别看怀表了，让时间听国王的；这边的毛太蓬松了，站紧实一点，别挡着国王的道了。嗯？还有你，既然来了我们鸭吉吉王国，记得要给过路?
807,5038,鸭吉吉国王,RocoData??,source=PETBASE_CONF; desc=啪嗒啪嗒，鸭吉吉国王来了。那边的，别看怀表了，让时间听国王的；这边的毛太蓬松了，站紧实一点，别挡着国王的道了。嗯？还有你，既然来了我们鸭吉吉王国，记得要给过路?
808,5039,鸭吉吉国王,RocoData??,source=PETBASE_CONF; desc=啪嗒啪嗒，鸭吉吉国王来了。那边的，别看怀表了，让时间听国王的；这边的毛太蓬松了，站紧实一点，别挡着国王的道了。嗯？还有你，既然来了我们鸭吉吉王国，记得要给过路?
809,5040,棋契陛下,RocoData??,source=PETBASE_CONF; desc=在棋盘最中央的格子是为它预留的王座，棋契陛下并非被雕刻，而是由黑白两色棋子在万夜轮转中自行“对局”而生，它不移动，却可以传令所有棋子。“当王棋离座，棋盘即终局?
810,5041,棋契陛下,RocoData??,source=PETBASE_CONF; desc=在棋盘最中央的格子是为它预留的王座，棋契陛下并非被雕刻，而是由黑白两色棋子在万夜轮转中自行“对局”而生，它不移动，却可以传令所有棋子。“当王棋离座，棋盘即终局?
811,5042,棋契陛下,RocoData??,source=PETBASE_CONF; desc=在棋盘最中央的格子是为它预留的王座，棋契陛下并非被雕刻，而是由黑白两色棋子在万夜轮转中自行“对局”而生，它不移动，却可以传令所有棋子。“当王棋离座，棋盘即终局?
812,5043,棋契陛下,RocoData??,source=PETBASE_CONF; desc=在棋盘最中央的格子是为它预留的王座，棋契陛下并非被雕刻，而是由黑白两色棋子在万夜轮转中自行“对局”而生，它不移动，却可以传令所有棋子。“当王棋离座，棋盘即终局?
813,5044,棋契陛下,RocoData??,source=PETBASE_CONF; desc=在棋盘最中央的格子是为它预留的王座，棋契陛下并非被雕刻，而是由黑白两色棋子在万夜轮转中自行“对局”而生，它不移动，却可以传令所有棋子。“当王棋离座，棋盘即终局?
814,5045,棋契陛下,RocoData??,source=PETBASE_CONF; desc=在棋盘最中央的格子是为它预留的王座，棋契陛下并非被雕刻，而是由黑白两色棋子在万夜轮转中自行“对局”而生，它不移动，却可以传令所有棋子。“当王棋离座，棋盘即终局?
815,5046,棋契陛下,RocoData??,source=PETBASE_CONF; desc=在棋盘最中央的格子是为它预留的王座，棋契陛下并非被雕刻，而是由黑白两色棋子在万夜轮转中自行“对局”而生，它不移动，却可以传令所有棋子。“当王棋离座，棋盘即终局?
816,5047,钻石蜗,RocoData??,source=PETBASE_CONF; desc=极其稀少且强大的精灵，见到它时，洛克的第一反应不是抓起来，而是先停手——它的壳太硬，硬到任何挖掘工具碰到它都会立刻坏掉。凡是矿区附近有钻石蜗出现，都需要先报告?
817,5048,钻石蜗,RocoData??,source=PETBASE_CONF; desc=极其稀少且强大的精灵，见到它时，洛克的第一反应不是抓起来，而是先停手——它的壳太硬，硬到任何挖掘工具碰到它都会立刻坏掉。凡是矿区附近有钻石蜗出现，都需要先报告?
818,5049,钻石蜗,RocoData??,source=PETBASE_CONF; desc=极其稀少且强大的精灵，见到它时，洛克的第一反应不是抓起来，而是先停手——它的壳太硬，硬到任何挖掘工具碰到它都会立刻坏掉。凡是矿区附近有钻石蜗出现，都需要先报告?
819,5050,钻石蜗,RocoData??,source=PETBASE_CONF; desc=极其稀少且强大的精灵，见到它时，洛克的第一反应不是抓起来，而是先停手——它的壳太硬，硬到任何挖掘工具碰到它都会立刻坏掉。凡是矿区附近有钻石蜗出现，都需要先报告?
820,5051,钻石蜗,RocoData??,source=PETBASE_CONF; desc=极其稀少且强大的精灵，见到它时，洛克的第一反应不是抓起来，而是先停手——它的壳太硬，硬到任何挖掘工具碰到它都会立刻坏掉。凡是矿区附近有钻石蜗出现，都需要先报告?
821,5052,鸭吉吉国王,RocoData??,source=PETBASE_CONF; desc=啪嗒啪嗒，鸭吉吉国王来了。那边的，别看怀表了，让时间听国王的；这边的毛太蓬松了，站紧实一点，别挡着国王的道了。嗯？还有你，既然来了我们鸭吉吉王国，记得要给过路?
822,6001,小咪,RocoData??,source=PETBASE_CONF; desc=昂起斗志时，冠毛和尾巴会像熊熊燃烧的火焰一样摇曳。身上的围巾蕴含魔法能量，似乎有增强火元素的效果。
823,6002,卡图斯（初级）,RocoData??,source=PETBASE_CONF; desc=休息的时候会把脚插入地下一动不动，但似乎随时能够进入战斗状态。头上的花不允许任何人触碰，那似乎是它生命力量的来源。
824,6003,卡图斯（中级）,RocoData??,source=PETBASE_CONF; desc=休息的时候会把脚插入地下一动不动，但似乎随时能够进入战斗状态。头上的花不允许任何人触碰，那似乎是它生命力量的来源。
825,6004,卡图斯（高级）,RocoData??,source=PETBASE_CONF; desc=休息的时候会把脚插入地下一动不动，但似乎随时能够进入战斗状态。头上的花不允许任何人触碰，那似乎是它生命力量的来源。
826,6005,戴蒙德（初级）,RocoData??,source=PETBASE_CONF; desc=在资源丰富的矿洞中能遇见的罕见蜗类，周身的矿石与斑纹会因摄入矿物类型的不同，而呈现出不同的色彩。进食时，会直接将成块的矿石吞下，借由特殊的消化结构吸收矿物中的?
827,6006,戴蒙德（中级）,RocoData??,source=PETBASE_CONF; desc=在资源丰富的矿洞中能遇见的罕见蜗类，周身的矿石与斑纹会因摄入矿物类型的不同，而呈现出不同的色彩。进食时，会直接将成块的矿石吞下，借由特殊的消化结构吸收矿物中的?
828,6007,戴蒙德（高级）,RocoData??,source=PETBASE_CONF; desc=在资源丰富的矿洞中能遇见的罕见蜗类，周身的矿石与斑纹会因摄入矿物类型的不同，而呈现出不同的色彩。进食时，会直接将成块的矿石吞下，借由特殊的消化结构吸收矿物中的?
829,6008,阿克娅（初级）,RocoData??,source=PETBASE_CONF; desc=比较难找到它的眼睛，主要靠鼾声来判断它是不是醒着。即使危险就在面前也能睡得香香的，或许是强大的体格给了它这样做的底气。
830,6009,阿克娅（中级）,RocoData??,source=PETBASE_CONF; desc=比较难找到它的眼睛，主要靠鼾声来判断它是不是醒着。即使危险就在面前也能睡得香香的，或许是强大的体格给了它这样做的底气。
831,6010,阿克娅（高级）,RocoData??,source=PETBASE_CONF; desc=比较难找到它的眼睛，主要靠鼾声来判断它是不是醒着。即使危险就在面前也能睡得香香的，或许是强大的体格给了它这样做的底气。
832,6011,朵蕾丝（初级）,RocoData??,source=PETBASE_CONF; desc=身躯看似圆润，但其实十分健壮灵活，拥有令人意想不到的爆发力，即使在冰天雪地里，也非常的有活力。
833,6012,朵蕾丝（中级）,RocoData??,source=PETBASE_CONF; desc=身躯看似圆润，但其实十分健壮灵活，拥有令人意想不到的爆发力，即使在冰天雪地里，也非常的有活力。
834,6013,朵蕾丝（高级）,RocoData??,source=PETBASE_CONF; desc=身躯看似圆润，但其实十分健壮灵活，拥有令人意想不到的爆发力，即使在冰天雪地里，也非常的有活力。
835,6014,希尔（初级）,RocoData??,source=PETBASE_CONF; desc=似乎并非是自然产生的物种，对魔法的共鸣极强。根据调查统计结果来看，即使是野生的魔眷鸟也曾经有过契约者，怀疑是被制作出之后再放生的。
836,6015,希尔（中级）,RocoData??,source=PETBASE_CONF; desc=似乎并非是自然产生的物种，对魔法的共鸣极强。根据调查统计结果来看，即使是野生的魔眷鸟也曾经有过契约者，怀疑是被制作出之后再放生的。
837,6016,希尔（高级）,RocoData??,source=PETBASE_CONF; desc=似乎并非是自然产生的物种，对魔法的共鸣极强。根据调查统计结果来看，即使是野生的魔眷鸟也曾经有过契约者，怀疑是被制作出之后再放生的。
838,6017,希巴尔巴（初级）,RocoData??,source=PETBASE_CONF; desc=“也许有一天，他会突然在整个世界消失，再也寻觅不见他的身影，只能偶尔看到他存在过的迹象。 也许生命会消失，从人们的记忆中淡忘，但文明的传承不会断绝”。
839,6018,希巴尔巴（中级）,RocoData??,source=PETBASE_CONF; desc=“也许有一天，他会突然在整个世界消失，再也寻觅不见他的身影，只能偶尔看到他存在过的迹象。 也许生命会消失，从人们的记忆中淡忘，但文明的传承不会断绝”。
840,6019,希巴尔巴（高级）,RocoData??,source=PETBASE_CONF; desc=“也许有一天，他会突然在整个世界消失，再也寻觅不见他的身影，只能偶尔看到他存在过的迹象。 也许生命会消失，从人们的记忆中淡忘，但文明的传承不会断绝”。
841,6020,艾诺菈（初级）,RocoData??,source=PETBASE_CONF; desc=“所谓侦探呢，其实与魔法师是相同的。魔法师以术式追求真理，侦探以逻辑追求真相。 所以，不用强迫自己和人类交流也可以，只要有魔法作为替代就好啦”！——福尔摩卡的?
842,6021,艾诺菈（中级）,RocoData??,source=PETBASE_CONF; desc=“所谓侦探呢，其实与魔法师是相同的。魔法师以术式追求真理，侦探以逻辑追求真相。 所以，不用强迫自己和人类交流也可以，只要有魔法作为替代就好啦”！——福尔摩卡的?
843,6022,艾诺菈（高级）,RocoData??,source=PETBASE_CONF; desc=“所谓侦探呢，其实与魔法师是相同的。魔法师以术式追求真理，侦探以逻辑追求真相。 所以，不用强迫自己和人类交流也可以，只要有魔法作为替代就好啦”！——福尔摩卡的?
844,6023,斯皮德（初级）,RocoData??,source=PETBASE_CONF; desc=昂起斗志时，冠毛和尾巴会像熊熊燃烧的火焰一样摇曳。身上的围巾蕴含魔法能量，似乎有增强火元素的效果。
845,6024,斯皮德（中级）,RocoData??,source=PETBASE_CONF; desc=昂起斗志时，冠毛和尾巴会像熊熊燃烧的火焰一样摇曳。身上的围巾蕴含魔法能量，似乎有增强火元素的效果。
846,6025,斯皮德（高级）,RocoData??,source=PETBASE_CONF; desc=昂起斗志时，冠毛和尾巴会像熊熊燃烧的火焰一样摇曳。身上的围巾蕴含魔法能量，似乎有增强火元素的效果。
847,6026,玛努斯（初级）,RocoData??,source=PETBASE_CONF; desc=颇具威慑力的精灵，身形巨大，不经常远离驻地。看上去很重，但其实身体的主要重量都集中在头和手上的岩石部分。
848,6027,玛努斯（中级）,RocoData??,source=PETBASE_CONF; desc=颇具威慑力的精灵，身形巨大，不经常远离驻地。看上去很重，但其实身体的主要重量都集中在头和手上的岩石部分。
849,6028,玛努斯（高级）,RocoData??,source=PETBASE_CONF; desc=颇具威慑力的精灵，身形巨大，不经常远离驻地。看上去很重，但其实身体的主要重量都集中在头和手上的岩石部分。
850,7001,恶魔狼王,RocoData??,source=PETBASE_CONF; desc=狼王的首领地位由族群内的强者通过决斗产生，胜者会以舔舐败者额头的仪式，宣告新统治的建立，落败的一方则会自动离开族群独自流浪。当族群遭遇强敌时，狼王会断后掩护，?
851,7002,恶魔狼王,RocoData??,source=PETBASE_CONF; desc=狼王的首领地位由族群内的强者通过决斗产生，胜者会以舔舐败者额头的仪式，宣告新统治的建立，落败的一方则会自动离开族群独自流浪。当族群遭遇强敌时，狼王会断后掩护，?
